lookback,entry_z,meanPL,stdPL,sharpe,score,entries
50,1.25,44.394286159851276,730.3555224386757,0.961087135301339,21.316596303350266,10
50,1.5,35.93661269739793,717.5113545095007,0.7919146282555453,13.850707037405305,9
50,1.75,24.308869785130284,671.8053106092473,0.572125544793226,5.99472558230644,7
50,2.0,22.56622158141277,620.8992925332127,0.5746556586509074,5.602060189954988,6
50,2.25,16.105296094424027,541.5937106477121,0.4701810328344264,2.915803756923224,5
50,2.5,2.5485119234201874,454.6126917103288,0.0886370141997655,0.019866355203429675,4
50,2.75,14.702330100371833,419.2458218644215,0.5544819722003352,3.4572903628458276,4
50,3.0,35.236178165799316,313.3560830026196,1.77795461916226,26.768228211528136,3
55,0.5,61.490052950929154,928.0886486705579,1.0475756871276911,32.17298493132023,17
55,0.75,78.5922169962825,878.2527016308377,1.4149140196719618,52.412104892447275,17
55,1.0,57.24722581561351,817.7554176114514,1.1068812227016303,31.520286693917875,13
55,1.25,51.0611580765799,780.6129961843379,1.0342484706068396,26.389997664757317,10
55,1.5,49.880964620817856,768.9298705394008,1.02569470982711,25.57309033611509,9
55,1.75,12.127906646096585,726.0498768890387,0.2641127660257155,0.79082444066178,7
55,2.0,10.02480493382901,676.1143756342465,0.2344367893380102,0.5222653546687936,7
55,2.25,11.773270225278958,612.8379223848823,0.30375363583606135,0.994515506941769,5
55,2.5,25.92231350037166,544.3827797520595,0.7529036179234173,9.378238295644442,4
55,2.75,38.366493441635726,512.4486943587665,1.1837819712010138,22.389373437559254,4
55,3.0,46.26226381040879,502.51865401126724,1.455608883259403,31.42889680002519,4
60,0.5,88.82709307211869,927.6689382167706,1.5139880213064798,61.845688646675754,19
60,0.75,107.58990739479546,864.87853621073,1.966918742744985,85.49193974238102,18
60,1.0,83.86659239405189,825.0894797358142,1.607155696901354,60.45945424237198,13
60,1.25,82.39803354572459,784.0314695262431,1.66170281966423,60.49098232915972,10
60,1.5,76.24177480966513,779.6131982471532,1.5462646206751334,53.75777229643794,9
60,1.75,63.527382663196825,738.4830078771744,1.3601614448941246,41.237379199376605,7
60,2.0,58.49525069293669,692.0025231605533,1.3365429915441602,37.50172506211473,7
60,2.25,48.17879942750906,625.4434248927852,1.2179738011432606,28.778931529387712,5
60,2.5,36.65857496431212,553.2203408193868,1.047725328497083,19.18320704066952,4
60,2.75,36.65857496431212,553.2203408193868,1.047725328497083,19.18320704066952,4
60,3.0,35.70121707806673,480.1267348619874,1.175701674259449,20.715027126317032,3
65,0.5,91.80122351003705,912.7459168403223,1.5902616101908034,65.78734061283782,19
65,0.75,85.71396308773222,856.0799650606765,1.5830959822638844,61.267514817537204,15
65,1.0,82.70626184386595,816.0682438381918,1.6024405198932805,59.52505780827219,12
